Width (mm),Depth (mm),Test Length (mm),Bottom Cover to Ctr of Tension Bar (mm),# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)","fy Longitudinal Bars (Tensile), (MPa) ",f'c (MPa),W/C Ratio,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars","Mass Loss (Tensile bars), ηm (%)","Shear Span, x (mm)",Longitudinal Bar Type,Test Type and Configuration,Corrosion Method,eta_log,corr_severity_idx,d_b_ratio,eta_d_interaction,reinf_index
0.09640567487884721,0.36225844319871675,0.0,0.0,0.0,0.0,-0.0945336401916718,0.0,-0.0897753933061756,0.0,0.04581050954231708,0.12967465071145626,0.0,0.0,0.0,0.0,0.0,0.0,0.018594880581056527,0.04522663284123294,0.0,0.01850117217074998,0.02551674950356827
0.08975666038836187,-0.329955023654749,0.0,0.0,-0.13527704704936908,-0.018774322679920186,-0.09440281637806816,0.0,0.0,0.0,-0.07536172323464342,-0.05934903484364778,0.0,0.0,-0.01902656334155118,0.0,0.0,0.0,0.0,0.058878968646635645,0.0,0.0,-0.03803914307370799
-0.14699427950573213,-0.30685855533719186,0.0,0.0,0.0,-0.11065681616493196,0.0634555177665246,0.0,0.0,0.0,-0.06722674318510923,-0.06784862453137652,0.0,0.05059884053890795,0.0,0.0,0.0,0.0,0.03783982894618071,0.0916941354634017,0.0,0.0457869574976137,0.0
0.0899167576381154,0.12296982873926664,0.0,0.0,0.1015956562232088,0.2032476206328239,0.0858893406949405,0.0,0.033260250941308266,0.0,0.04014481269754126,0.0,0.0,0.01271266406122057,0.0,-0.06290665831332776,0.0,0.0,0.0,0.023486261251997168,0.0,0.0,0.0
0.27207145249579184,0.672543464895933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026807081656218434,0.06088824772172672,0.14611904929512637,0.0,-0.05625388500409914,0.01843464629040213,0.0,0.0,0.0,-0.04299342536859505,-0.09220854291560816,0.0,0.020311446686151147,0.0
0.19348110125389834,0.6260879434439003,0.09003336658173598,0.0,0.12589825846327377,0.2753209479304451,0.0,0.0,0.0,0.0,0.06613250853684802,0.14784594078266072,0.0,0.04566419916599762,0.0,0.0,0.0,0.0,0.0,0.07973007611906642,0.0,0.0,0.0845341438465892
0.11509844466828649,-0.343295923611494,0.0,0.0,0.0,-0.11333352103585212,-0.0455532624450033,0.0,0.0,0.0,0.05989938084980795,-0.055404528039533066,0.0,-0.047749604437727494,0.0,0.0,0.11809149392151481,0.0,0.0,-0.04991071403997061,0.0,-0.026880114561108837,0.0
0.3162314325787665,0.8630597317377615,0.08990030671134103,0.0,0.21867088422332212,0.2251977522784895,0.0,0.0,0.0,0.0,0.07508739429478696,0.1529358480820366,0.0,0.06022381966371993,0.10350087732359615,0.0,0.0,0.0,0.05142039814228694,0.0,0.0,0.0,0.0
0.1758860815137178,0.3637021291680687,0.06306515010981532,0.0,0.11659728160399575,0.0,-0.059828913529111384,0.0,0.0,0.0,0.0487641803483512,-0.057922119897093394,0.0,0.017138303116403405,0.02675639672336614,0.0,0.0,0.0,0.0,0.034004362709002686,0.0,0.0,0.0
0.09911924127122831,0.11346233496740117,0.0,0.0,0.0,0.18772136329215897,0.05429526274556233,0.0,0.0,0.11807945572171478,0.04798973225954204,0.13354506079791514,0.010239801586255346,0.0,0.0041737769550230785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04429205901406174
-0.15749663025100114,-0.33729152635206117,-0.020949023462657812,0.0,0.0,-0.12329004464351855,0.0588124799808078,0.0,0.0,0.035005991801001904,0.04421937534908679,-0.05316283054831013,0.0,0.03734507940552986,-0.05905937220089785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
